item_id,order_id,product_id,quantity,unit_price,discount,line_total,promo_applied,fulfillment_center_id,picking_status_code
ITEM-9f356368-3b3a-4046-804e-d5e679bf9bfd,ORD-9dd97a10-8530-4e6e-91fc-4486f59e8402,PROD-5fce63ab-a9fa-4aad-bef9-f705739d439d,8,354.42,0.0,2835.36,False,FC-31,PICK_FAILED
ITEM-b202c341-8256-4b63-8993-2a32190b692b,ORD-a5c384ca-c4ba-4883-a3ce-5107d3fc6e50,PROD-70911383-b3e0-442c-b328-fcaee2294f93,8,354.47,78.77,1496.67,True,FC-04,PICK_FAILED
ITEM-586553e6-4861-4d2f-ac50-59e2a951c7c2,ORD-a5c384ca-c4ba-4883-a3ce-5107d3fc6e50,PROD-6a454f65-a1c3-4034-aa74-c7df1ec1d6be,4,97.13,0.0,388.52,False,FC-19,PICK_COMPLETE
ITEM-0bc7a2cc-ea7b-4661-9412-24f73514f839,ORD-a5c384ca-c4ba-4883-a3ce-5107d3fc6e50,PROD-0c18e11f-6882-4622-9033-3b2550bd59ef,4,760.09,0.0,3040.36,False,FC-81,PICK_PENDING
ITEM-45190c20-7cb1-484c-8e79-773a56d3a6f5,ORD-a5c384ca-c4ba-4883-a3ce-5107d3fc6e50,PROD-f8557d31-2bd2-450f-84ff-1e347d72334c,7,11.04,0.0,77.28,False,FC-56,PICK_FAILED
ITEM-a2af1239-1192-4cb0-bd56-4d01279553d8,ORD-66cf9a9c-cc68-4644-bc30-2a9a36295d43,PROD-0511e0ab-ada5-4390-8de7-c7c3f62fb205,8,629.01,503.21,4528.87,True,FC-48,PICK_FAILED
ITEM-6899ad4d-9ff1-4570-9c7a-79368820e7ca,ORD-66cf9a9c-cc68-4644-bc30-2a9a36295d43,PROD-073c37b5-e004-43b1-8081-f70317fd2217,4,56.65,33.99,192.61,True,FC-92,PICK_FAILED
ITEM-2adcdaf5-1c4d-4aa1-a1c3-f8696fb1fd70,ORD-66cf9a9c-cc68-4644-bc30-2a9a36295d43,PROD-ec6c977c-94cf-4d16-b960-7b5f95980551,6,37.96,34.16,193.6,True,FC-50,PICK_COMPLETE
ITEM-0f64a504-5615-4734-b818-389753dba89b,ORD-66cf9a9c-cc68-4644-bc30-2a9a36295d43,PROD-72e763f4-806f-4401-a0f8-d9685ab68ea3,5,48.08,0.0,240.4,False,FC-71,PICK_PENDING
ITEM-123a213d-fd53-4e50-a38c-59cff81ee29f,ORD-59ac00a5-024a-413f-93dd-94ecb82ffe5c,PROD-71b36521-c290-44e1-8f9f-e43f460bf985,7,156.02,0.0,1092.14,False,FC-11,PICK_FAILED
ITEM-086a2102-e07e-4d1c-a593-72eb4ceb43fd,ORD-59ac00a5-024a-413f-93dd-94ecb82ffe5c,PROD-dc2d8f41-9e73-4aaf-9a9b-63e6afb170a7,1,174.4,17.44,156.96,True,FC-38,PICK_FAILED
ITEM-6c185ca6-14fd-4966-9c07-9c988f82e26c,ORD-2f57ed22-d3f4-48a4-acc2-3c060e525c51,PROD-31421db3-cfa1-4960-8842-c76ea71bd394,6,39.27,11.78,223.84,True,FC-62,PICK_COMPLETE
ITEM-0025c7d0-a7cd-4d4b-aed7-932e1fa7277b,ORD-2f57ed22-d3f4-48a4-acc2-3c060e525c51,PROD-b70414e4-b201-455f-81a8-6e8f8a467f4b,3,12.37,1.03,19.58,True,FC-92,PICK_PENDING
ITEM-274a6cfc-1d8b-43cb-85e9-0606dcf5cf3c,ORD-2f57ed22-d3f4-48a4-acc2-3c060e525c51,PROD-79f990aa-bf7b-49b2-90c7-44902565df01,1,99.03,0.0,99.03,False,FC-77,PICK_PENDING
ITEM-a1d4aeca-15c0-4f2f-9d3e-5b5143325c16,ORD-b6df7169-925a-4df8-8b14-0fc1b77dfa18,PROD-cf81e8ed-96d5-45d7-ad77-0c18ce14b92b,6,20.12,6.04,114.68,True,FC-27,PICK_FAILED
ITEM-04947950-2463-462e-910c-30857d464809,ORD-b6df7169-925a-4df8-8b14-0fc1b77dfa18,PROD-4a72296b-d84c-4fdd-aa00-62f3e8342c57,6,28.33,34.0,135.98,True,FC-98,PICK_FAILED
ITEM-2398f2d5-09ca-4f16-b760-5ce450426d31,ORD-b6df7169-925a-4df8-8b14-0fc1b77dfa18,PROD-dd57aaf1-f6d7-4612-8a79-641e27ef1a58,2,89.36,0.0,178.72,False,FC-70,PICK_FAILED
ITEM-f656adfb-04b3-48a1-8f8c-36f9ac9d857a,ORD-c8dd7205-b37e-42d4-bf5a-199a3072aa99,PROD-8f725df5-2e7e-4623-a91d-799dcb54d1dd,7,232.86,326.0,1304.02,True,FC-07,PICK_PENDING
ITEM-8e539780-f042-4b06-8b64-c3594c864c9d,ORD-c8dd7205-b37e-42d4-bf5a-199a3072aa99,PROD-d42c4ef6-cb69-4bd1-8ab5-31060731a597,2,156.52,62.61,250.43,True,FC-78,PICK_FAILED
ITEM-b9fc9126-8b4e-425a-bfc7-04c8b1488e71,ORD-c8dd7205-b37e-42d4-bf5a-199a3072aa99,PROD-ee52d235-f453-485f-bfa6-a776be9b563e,6,14.46,13.01,73.75,True,FC-85,PICK_COMPLETE
ITEM-6ce24eb4-4c4f-475c-9289-a9014aa42bff,ORD-c8dd7205-b37e-42d4-bf5a-199a3072aa99,PROD-60ee4ed5-bd9e-4e30-8e5e-36a646b62d6f,8,92.83,0.0,742.64,False,FC-64,PICK_PENDING
ITEM-7ae75bb4-0643-457c-b1c3-141e00ffce75,ORD-73c2ed85-d85f-4ba5-b9b2-d092b1da138d,PROD-4a149dfb-4bad-4040-a8d4-9409fe2322a3,2,28.99,8.7,49.28,True,FC-81,PICK_FAILED
ITEM-798a87b4-06cf-4136-8742-ee8f8c7d63b0,ORD-73c2ed85-d85f-4ba5-b9b2-d092b1da138d,PROD-60ee4ed5-bd9e-4e30-8e5e-36a646b62d6f,6,92.83,27.85,529.13,True,FC-85,PICK_COMPLETE
ITEM-c8f8dd95-719b-4209-96b8-62a92c61fe53,ORD-159a7909-a012-44c4-bfa6-37df9e1535a6,PROD-ef65e64d-721b-4f9d-9edb-8cf038998a8e,1,31.51,4.73,26.78,True,FC-33,PICK_COMPLETE
ITEM-bf90047a-556c-4c70-bc6a-e4e0a7c6a299,ORD-159a7909-a012-44c4-bfa6-37df9e1535a6,PROD-GHOST-003,2,93.41,18.68,168.14,True,FC-51,PICK_COMPLETE
ITEM-4f9510f1-e028-4f11-b5ad-1ff1678fb049,ORD-72f18d19-1617-4630-965a-fe8678310452,PROD-ad3b042e-e4e8-4142-b6a4-f42b0a7cd181,3,173.97,0.0,521.91,False,FC-89,PICK_COMPLETE
ITEM-272d7921-55d1-435b-80f9-c837cf17e73f,ORD-72f18d19-1617-4630-965a-fe8678310452,PROD-c03824a9-9f88-4572-814b-d33668615999,2,117.38,0.0,234.76,False,FC-37,PICK_PENDING
ITEM-103fcc08-1be4-42b4-bd4f-d6c1d3e2c60f,ORD-2f581ebc-74b6-4d20-82d9-f6f9adf874ff,PROD-45513938-94bb-4ddc-b524-188c47e1fce5,7,13.28,18.59,74.37,True,FC-41,PICK_PENDING
ITEM-8e4d6cb9-a472-4a79-820c-1be290119172,ORD-a9831c71-c65a-41b1-be03-d4fb421b1fa7,PROD-1485573d-9090-4315-a0fb-be567d1a124b,8,57.61,23.04,437.84,True,FC-36,PICK_FAILED
ITEM-7f20a299-9e07-4d55-a3a7-9edf2abb8333,ORD-a9831c71-c65a-41b1-be03-d4fb421b1fa7,PROD-0bb9f73b-f550-4829-9af4-3a0c1324dfe3,4,156.02,0.0,624.08,False,FC-35,PICK_PENDING
ITEM-6dde3097-3e03-49d2-be80-85b9e564c4fe,ORD-a9831c71-c65a-41b1-be03-d4fb421b1fa7,PROD-114f3c18-5421-4a3f-a32c-d308f6e4cad9,7,65.65,45.96,413.59,True,FC-28,PICK_COMPLETE
ITEM-2b172100-2b14-4770-981b-24ede854577d,ORD-a9831c71-c65a-41b1-be03-d4fb421b1fa7,PROD-906e8b5c-f71c-4488-9c02-72b1ab957715,4,298.51,0.0,1194.04,False,FC-61,PICK_PENDING
ITEM-6d882237-7e85-41c9-8e90-cf7d646cb0eb,ORD-ba856d2c-8457-4559-b412-4c672da93a47,PROD-dc2d8f41-9e73-4aaf-9a9b-63e6afb170a7,1,174.4,8.72,165.68,True,FC-70,PICK_COMPLETE
ITEM-a854c637-68b7-4922-b389-898ba16ba8d7,ORD-ba856d2c-8457-4559-b412-4c672da93a47,PROD-2fdcc838-3b2f-441e-b8c5-f37bb73f73f8,5,68.85,68.85,275.4,True,FC-52,PICK_FAILED
ITEM-6e079dd5-9b3a-4922-b8e2-aa9edc927a48,ORD-ba856d2c-8457-4559-b412-4c672da93a47,PROD-d1729e5b-8cba-4fb8-b633-3e2b129adca8,6,59.55,53.59,303.71,True,FC-13,PICK_COMPLETE
ITEM-8ee250d2-f199-4c00-972f-6a409635ddc2,ORD-ba856d2c-8457-4559-b412-4c672da93a47,PROD-ec4c2c7a-9e03-4864-95f4-82ed02c06c2e,4,128.94,103.15,412.61,True,FC-59,PICK_COMPLETE
ITEM-43985ecf-b474-4fb3-91d3-b17f0ac2b4c3,ORD-ba856d2c-8457-4559-b412-4c672da93a47,PROD-2470ba6c-3c37-4103-b6f0-0c01699ac0a5,4,284.21,113.68,1023.16,True,FC-72,PICK_COMPLETE
ITEM-16fce0b0-5cf7-438c-a7c0-a92c0f9a97cf,ORD-7906b875-2749-4945-9241-ebd8cfe4d128,PROD-a21d8d97-1854-4ea5-bd09-89cc07e5b9c4,6,397.97,119.39,2268.43,True,FC-97,PICK_FAILED
ITEM-22a77db9-87a1-48dc-8d26-99f64d6c6784,ORD-43a88d0e-b6ae-4449-a6fb-c1a56f6e1563,PROD-63c1dca2-edc2-41e6-b8bb-c946e35ebd61,6,175.89,0.0,1055.34,False,FC-49,PICK_PENDING
ITEM-ea14bbce-251d-4e31-b104-5d334fef9c2b,ORD-43a88d0e-b6ae-4449-a6fb-c1a56f6e1563,PROD-2a3ca695-97ef-484f-aedd-3ad97c972ada,8,355.29,0.0,2842.32,False,FC-45,PICK_PENDING
ITEM-39083791-29fa-4975-8e19-7a214cb78ea7,ORD-000e57e3-de70-4efc-ac24-3869025fb96b,PROD-5ccdb50d-cbef-4494-9008-98a273ce5686,1,304.69,30.47,274.22,True,FC-72,PICK_FAILED
ITEM-1195ddee-5e96-42ba-af2c-393c585eb1a9,ORD-854a69de-6277-4183-a33a-d9901edafa1a,PROD-9fb5edca-2bc8-481b-b0cb-53cb5b6712ba,4,264.12,211.3,845.18,True,FC-27,PICK_COMPLETE
ITEM-87b580bb-e36c-4e5a-a193-7c1766513734,ORD-854a69de-6277-4183-a33a-d9901edafa1a,PROD-9eb34569-f199-4984-9a1d-b324b5728592,8,53.7,0.0,429.6,False,FC-99,PICK_PENDING
ITEM-cc6c4862-8b78-4255-87ae-86c7249e8df5,ORD-854a69de-6277-4183-a33a-d9901edafa1a,PROD-4a72296b-d84c-4fdd-aa00-62f3e8342c57,2,28.33,8.5,48.16,True,FC-29,PICK_COMPLETE
ITEM-93e0fca1-e74a-47d7-a46e-d33c8025561a,ORD-854a69de-6277-4183-a33a-d9901edafa1a,PROD-6344704a-fe0f-4156-9459-4de87776149b,3,24.15,7.25,65.2,True,FC-00,PICK_FAILED
ITEM-087651e0-4e4c-4a6e-a447-afc42c01e1d1,ORD-854a69de-6277-4183-a33a-d9901edafa1a,PROD-f00d29a3-e708-4a1c-885b-993b7ff37cd8,8,70.72,0.0,565.76,False,FC-31,PICK_PENDING
ITEM-9da86e4b-58c3-4acb-baff-8d5847699361,ORD-44253e53-2b28-422f-ba4b-1d1946b02183,PROD-b06ae5df-eef8-42fc-8eec-7d83fe6da659,4,62.89,25.16,226.4,True,FC-18,PICK_COMPLETE
ITEM-4aa6fb2a-4af6-4f52-9ac5-ab7b23ad2c4c,ORD-44253e53-2b28-422f-ba4b-1d1946b02183,PROD-467432df-b6e9-4979-8a86-f1a6aa4d94dd,8,45.12,54.14,306.82,True,FC-14,PICK_COMPLETE
ITEM-cdd31a33-c15b-44bd-9f4d-06e3c8a4b9ee,ORD-4c6bc073-3816-4d32-a62a-e6570f0131a9,PROD-b70414e4-b201-455f-81a8-6e8f8a467f4b,5,6.87,0.0,34.35,False,FC-44,PICK_PENDING
ITEM-94481794-585b-4e5a-93ed-e51e1b701e8c,ORD-4c6bc073-3816-4d32-a62a-e6570f0131a9,PROD-6d58edb8-14f6-4264-bbc7-3d6d9b38214e,5,31.46,0.0,157.3,False,FC-46,PICK_PENDING
ITEM-74159779-d0a2-4a71-a9ff-024879e470d5,ORD-4c6bc073-3816-4d32-a62a-e6570f0131a9,PROD-a24a9a1e-2383-464a-ae45-55dfffb91ab1,4,17.83,0.0,71.32,False,FC-46,PICK_COMPLETE
ITEM-cf8c63b5-d813-4f55-9e20-512111fd4316,ORD-4c6bc073-3816-4d32-a62a-e6570f0131a9,PROD-ad3b042e-e4e8-4142-b6a4-f42b0a7cd181,7,173.97,0.0,1217.79,False,FC-63,PICK_FAILED
ITEM-fbef6b78-561c-4eae-8750-1271293b7b5e,ORD-abc67ed9-798e-48d8-909d-c56ff2fd712d,PROD-760db774-0d03-4e3d-92a8-4a758d22c7f1,4,16.88,0.0,67.52,False,FC-83,PICK_COMPLETE
ITEM-456058bc-a8f0-4553-a9d2-c9c3a1164d96,ORD-abc67ed9-798e-48d8-909d-c56ff2fd712d,PROD-79f990aa-bf7b-49b2-90c7-44902565df01,7,99.03,34.66,658.55,True,FC-51,PICK_COMPLETE
ITEM-6cffab33-7ada-477c-bdfa-f5f6d3766b2d,ORD-abc67ed9-798e-48d8-909d-c56ff2fd712d,PROD-0143be30-9c82-4385-8546-8786eaf6d959,6,9.6,8.64,48.96,True,FC-79,PICK_COMPLETE
ITEM-9891e3c0-b240-4fd4-801d-70821e7c53fd,ORD-abc67ed9-798e-48d8-909d-c56ff2fd712d,PROD-72e763f4-806f-4401-a0f8-d9685ab68ea3,7,48.08,16.83,319.73,True,FC-94,PICK_PENDING
ITEM-faddad66-8f7a-414a-b8dc-62f98bef8896,ORD-1dbabdd0-9181-4b13-af7b-cc78116ff23b,PROD-cf68761a-1e1d-42b1-9b4a-9b7b286d0856,8,21.37,34.19,136.77,True,FC-08,PICK_PENDING
ITEM-3179b4fd-5c0b-4bda-acdb-092129948843,ORD-d7d2148f-5b95-43bc-a503-85a89284749e,PROD-cda56ab4-01c3-4953-a20b-25586827639b,2,147.99,0.0,295.98,False,FC-28,PICK_PENDING
ITEM-78f7e143-bbdc-4dfd-8eb7-e197c3a20959,ORD-d7d2148f-5b95-43bc-a503-85a89284749e,PROD-a86ec09e-cf60-4ebf-8955-1ce89d1e387e,6,120.79,108.71,616.03,True,FC-43,PICK_FAILED
ITEM-9ed6488b-c7ca-41bd-8592-91d91c90aecd,ORD-6ec0175d-c6c7-41d4-bc04-eac96d473b33,PROD-4b918ce6-2a78-4f7f-9dfe-b4898af7cf15,3,284.09,0.0,852.27,False,FC-32,PICK_COMPLETE
ITEM-e2b23e23-0607-47ce-8839-c3b94c9cd153,ORD-6ec0175d-c6c7-41d4-bc04-eac96d473b33,PROD-e2257c2e-6a48-4024-8a08-2f480fc3afd0,1,83.14,0.0,83.14,False,FC-74,PICK_COMPLETE
ITEM-d763933c-ec4b-4217-97a3-3d91b0212233,ORD-92b79d5b-cd94-4054-aee4-f6504616534a,PROD-b79c4ef3-a9f2-4ce7-96e8-6bb2349e4895,4,28.35,5.67,107.73,True,FC-52,PICK_FAILED
ITEM-1929dc99-d55f-403c-a18e-7b02bc0c2a55,ORD-92b79d5b-cd94-4054-aee4-f6504616534a,PROD-79f990aa-bf7b-49b2-90c7-44902565df01,6,99.03,0.0,594.18,False,FC-48,PICK_COMPLETE
ITEM-db2cd21f-0960-4695-844d-362cfc5cd5cd,ORD-92b79d5b-cd94-4054-aee4-f6504616534a,PROD-57ed499f-234c-48ba-a2a5-f11a8914a584,8,148.21,237.14,948.54,True,FC-85,PICK_COMPLETE
ITEM-7e36c935-d41a-427c-937f-1b45a3ae70f5,ORD-e59622de-aca6-4fd5-8387-13771ba82bde,PROD-bc0b3fa0-0a15-435e-880c-25fb684ae2d8,3,54.69,0.0,164.07,False,FC-55,PICK_PENDING
ITEM-aaee8f7e-94cc-4c63-9ca4-79f668c4cf2e,ORD-e59622de-aca6-4fd5-8387-13771ba82bde,PROD-f91337ef-50a9-46da-94e9-d68b5141eb7d,2,67.07,0.0,134.14,False,FC-92,PICK_PENDING
ITEM-cbdc5c5d-c778-4ff0-83db-a7fde525e593,ORD-e59622de-aca6-4fd5-8387-13771ba82bde,PROD-9399d2a0-dad8-49f8-ad4c-7912553d3b9d,7,48.85,68.39,273.56,True,FC-52,PICK_PENDING
ITEM-dcbb725d-dced-4e52-b6ec-8b0f3a6568b2,ORD-f2e9109d-9a68-4a2c-8945-fdcbd5d6e156,PROD-e1d82fb3-196a-4b41-8d92-be8d94a49e5e,7,129.52,0.0,906.64,False,FC-47,PICK_COMPLETE
ITEM-d20cde83-4645-4b98-b0a7-389dc8b34878,ORD-f2e9109d-9a68-4a2c-8945-fdcbd5d6e156,PROD-6293f262-d471-40b7-b20e-18c324826373,1,572.85,0.0,572.85,False,FC-22,PICK_PENDING
ITEM-27ff7253-9d98-45f9-9465-12be8f819cc6,ORD-78ebbb14-721b-4524-b9d8-0f7f11f00c59,PROD-f146a1eb-8b63-4ec2-a573-aacb6d2967c0,2,123.87,37.16,210.58,True,FC-95,PICK_PENDING
ITEM-92b8f7e7-06bc-4008-a13e-08a6cb455947,ORD-78ebbb14-721b-4524-b9d8-0f7f11f00c59,PROD-a86ec09e-cf60-4ebf-8955-1ce89d1e387e,5,120.79,0.0,603.95,False,FC-35,PICK_COMPLETE
ITEM-6de87a20-e4fe-433d-9d57-20d4e0b9ba95,ORD-78ebbb14-721b-4524-b9d8-0f7f11f00c59,PROD-ae83d643-ae6d-4af5-97b3-01a91826ca60,5,50.36,0.0,251.8,False,FC-92,PICK_COMPLETE
ITEM-5d858ea4-fc46-4466-80a3-c52251996cce,ORD-78ebbb14-721b-4524-b9d8-0f7f11f00c59,PROD-c2ac1801-927b-41ae-9809-f137e7e749b7,8,896.44,0.0,7171.52,False,FC-36,PICK_PENDING
ITEM-f6bb7472-b28b-409d-b1c4-60c4fb37ad84,ORD-0e36a909-6c2a-472d-8e0d-cc549c33237d,PROD-GHOST-002,6,48.78,0.0,292.68,False,FC-51,PICK_FAILED
ITEM-1f4897e6-ed49-4366-bcf8-cf894817aa5b,ORD-241617fe-29d9-4de0-b42b-7faa80327ec2,PROD-57ed499f-234c-48ba-a2a5-f11a8914a584,8,148.21,0.0,1185.68,False,FC-03,PICK_COMPLETE
ITEM-3c0a0c2d-e0e1-4295-ac9a-8cbefdfdd517,ORD-241617fe-29d9-4de0-b42b-7faa80327ec2,PROD-79ca31d5-93d2-4e67-a91a-a102a3fb596d,8,625.11,750.13,4250.75,True,FC-40,PICK_FAILED
ITEM-444dd38b-92fd-4daa-afea-f30d47d24608,ORD-241617fe-29d9-4de0-b42b-7faa80327ec2,PROD-2e7248e8-d2ee-402f-b581-3e530625cfe6,4,26.16,0.0,104.64,False,FC-61,PICK_COMPLETE
ITEM-e962dbcf-7bc1-4b35-92fb-484e2b70ddaa,ORD-241617fe-29d9-4de0-b42b-7faa80327ec2,PROD-c03824a9-9f88-4572-814b-d33668615999,2,117.38,23.48,211.28,True,FC-21,PICK_COMPLETE
ITEM-8493442a-eb09-4530-b0a1-16e18bee8f07,ORD-241617fe-29d9-4de0-b42b-7faa80327ec2,PROD-148603d8-692f-4a3b-a787-9a0dd5b089bd,3,87.58,26.27,236.47,True,FC-75,PICK_COMPLETE
ITEM-4eaa5fe1-78f1-428a-a08d-d618141ee8cf,ORD-0fd82de5-0f7e-457c-beab-ddf59a06dd5d,PROD-0511e0ab-ada5-4390-8de7-c7c3f62fb205,4,629.01,0.0,2516.04,False,FC-05,PICK_PENDING
ITEM-b16b1e20-e88c-402c-b8c8-450809531167,ORD-9ab2898e-be82-481b-994a-352302431dcf,PROD-0c18e11f-6882-4622-9033-3b2550bd59ef,6,760.09,912.11,3648.43,True,FC-54,PICK_COMPLETE
ITEM-5cbe134b-3f0d-4439-82b4-33da6f14c82c,ORD-9ab2898e-be82-481b-994a-352302431dcf,PROD-6d58edb8-14f6-4264-bbc7-3d6d9b38214e,1,31.46,6.29,25.17,True,FC-08,PICK_COMPLETE
ITEM-5627898a-3f63-4fdc-aa40-b9c444464a7b,ORD-0cee446e-3a8f-41da-9fa6-c2f89794c9dc,PROD-8b4eeb65-7947-4a71-a173-b64c3d986241,3,12.89,1.93,36.74,True,FC-07,PICK_COMPLETE
ITEM-1182c3fa-be12-444e-979e-ac327243af5c,ORD-0cee446e-3a8f-41da-9fa6-c2f89794c9dc,PROD-ed43b4e8-235c-44e7-8896-176eaef4212e,7,272.76,0.0,1909.32,False,FC-44,PICK_COMPLETE
ITEM-56e4f813-6a81-4fca-81bd-99fb5412b19d,ORD-5942c026-7e2d-4935-9591-ab9408705975,PROD-a78a30d2-97aa-47c9-a571-11d18bae20be,5,20.92,0.0,104.6,False,FC-83,PICK_PENDING
ITEM-23ccda27-d249-446b-94ca-9578686b8c50,ORD-5942c026-7e2d-4935-9591-ab9408705975,PROD-76dc90e1-c881-42e5-b3eb-52c6f1835fdb,2,63.11,12.62,113.6,True,FC-43,PICK_COMPLETE
ITEM-6e62a44c-4e29-493e-bc57-25c2ba0460fa,ORD-68cc11f5-a9bf-46bd-a769-60c98766e502,PROD-70911383-b3e0-442c-b328-fcaee2294f93,4,196.93,157.54,630.18,True,FC-67,PICK_PENDING
ITEM-67a19bef-54a9-447e-973c-f908b36f3277,ORD-477f734e-baa2-487f-9484-f0eaebbb75f5,PROD-c03824a9-9f88-4572-814b-d33668615999,7,117.38,0.0,821.66,False,FC-16,PICK_FAILED
ITEM-81a69075-12d4-47b0-bc7e-990a86b7283a,ORD-477f734e-baa2-487f-9484-f0eaebbb75f5,PROD-afe0d10b-611d-4329-917c-64961ab14e97,8,65.09,78.11,442.61,True,FC-67,PICK_PENDING
ITEM-2cacf607-147a-48ad-9bdf-de103529fd8c,ORD-ea00f57b-61df-4587-9732-32e4ed383989,PROD-b79c4ef3-a9f2-4ce7-96e8-6bb2349e4895,5,28.35,0.0,141.75,False,FC-87,PICK_PENDING
ITEM-4bfb681c-cc1e-4ed8-a937-38531fe6aa4c,ORD-ea00f57b-61df-4587-9732-32e4ed383989,PROD-ddb4bfa5-0b8c-4ea7-92be-65caff76833f,3,81.42,48.85,195.41,True,FC-62,PICK_COMPLETE
ITEM-dd5c211a-bed4-4205-8ccc-ff180d4ed7f7,ORD-80a05945-f5f1-475b-be87-8b36158a98d9,PROD-cf81e8ed-96d5-45d7-ad77-0c18ce14b92b,3,20.12,12.07,48.29,True,FC-98,PICK_FAILED
ITEM-0f815e6d-d0a0-4483-975b-f330cb05db02,ORD-80a05945-f5f1-475b-be87-8b36158a98d9,PROD-4a72296b-d84c-4fdd-aa00-62f3e8342c57,7,28.33,39.66,158.65,True,FC-71,PICK_FAILED
ITEM-22d50918-ecda-4568-99dc-c8df09e37e4a,ORD-80a05945-f5f1-475b-be87-8b36158a98d9,PROD-31421db3-cfa1-4960-8842-c76ea71bd394,8,39.27,47.12,267.04,True,FC-21,PICK_FAILED
ITEM-509a55d9-7047-4321-83dc-4970647de272,ORD-f4134ca9-557e-49dd-abd3-a00d4029c5d6,PROD-ee52d235-f453-485f-bfa6-a776be9b563e,5,14.46,0.0,72.3,False,FC-44,PICK_PENDING
ITEM-b6db4e2a-9286-473b-a853-c550d91a8250,ORD-f4134ca9-557e-49dd-abd3-a00d4029c5d6,PROD-47bad1c5-138a-45c6-b162-57c43eb6de79,2,48.28,9.66,86.9,True,FC-68,PICK_PENDING
ITEM-1f0e69c6-9911-44ce-9d39-6b3cf7d49a70,ORD-4c875df8-1a3f-4e7d-936f-935aee44ce96,PROD-ae83d643-ae6d-4af5-97b3-01a91826ca60,8,50.36,0.0,402.88,False,FC-66,PICK_PENDING
ITEM-9af74a9f-8370-4393-b859-afa39fad05ed,ORD-4c875df8-1a3f-4e7d-936f-935aee44ce96,PROD-b79c4ef3-a9f2-4ce7-96e8-6bb2349e4895,5,28.35,28.35,113.4,True,FC-61,PICK_PENDING
ITEM-39e79325-b3b8-4cfd-ada1-c7c06cd57e46,ORD-4c875df8-1a3f-4e7d-936f-935aee44ce96,PROD-c4649e3b-4b2f-4806-8f5e-6ff64667343c,6,26.31,78.92,315.7,True,FC-04,PICK_COMPLETE
ITEM-e9e4d698-961a-4fa4-b418-50a2bee1222b,ORD-4c875df8-1a3f-4e7d-936f-935aee44ce96,PROD-2470ba6c-3c37-4103-b6f0-0c01699ac0a5,2,284.21,0.0,568.42,False,FC-02,PICK_COMPLETE
ITEM-7a8c394b-4d9b-4213-8eff-6721f48812c6,ORD-ce5f17cc-51b2-4bf3-935d-00d3e3c24955,PROD-789e60d0-565d-45a1-bda3-9dac057df641,5,198.51,148.88,843.67,True,FC-77,PICK_PENDING
ITEM-a429c988-84de-431a-a5f4-d9eb1e26f969,ORD-9603e4df-2954-4f3d-b705-5281827a5052,PROD-GHOST-002,2,298.51,89.55,507.47,True,FC-33,PICK_COMPLETE
ITEM-a29fb1be-ab20-4ea6-a163-dfa19d4f1a78,ORD-9603e4df-2954-4f3d-b705-5281827a5052,PROD-c03824a9-9f88-4572-814b-d33668615999,5,117.38,0.0,586.9,False,FC-36,PICK_FAILED
ITEM-62986a19-4eae-4880-8827-96544178d781,ORD-ef303559-244f-4503-bc8c-582ba280da8b,PROD-79f990aa-bf7b-49b2-90c7-44902565df01,2,99.03,29.71,168.35,True,FC-20,PICK_COMPLETE
ITEM-34aa1140-3602-443f-9ae5-d1968b64645f,ORD-ef303559-244f-4503-bc8c-582ba280da8b,PROD-0fb6ca37-071a-462d-81fb-9f73545d5918,4,198.91,0.0,795.64,False,FC-20,PICK_PENDING
ITEM-638faf9c-b43c-4658-9789-7c35c4fe811b,ORD-165a2bca-0f0b-4aa1-bb65-8496dacac0b3,PROD-7825decf-b6e3-45c2-bc85-0284e88819fe,6,59.83,71.8,287.18,True,FC-57,PICK_PENDING
ITEM-ca6b4cf6-3387-452e-8daf-947f83aaa244,ORD-165a2bca-0f0b-4aa1-bb65-8496dacac0b3,PROD-3bb00df2-9dc5-4a0a-adba-ceeab70d9eb4,7,132.5,139.12,788.38,True,FC-43,PICK_FAILED
ITEM-64a44b81-d717-4a33-9d9d-e74636e1e58f,ORD-165a2bca-0f0b-4aa1-bb65-8496dacac0b3,PROD-030bfaa8-16c4-43c8-9fad-d56a287ccdf0,5,94.67,23.67,449.68,True,FC-97,PICK_COMPLETE
ITEM-39b402a8-24a8-4784-acf5-1bee1ba35480,ORD-e6d9591d-9bfb-4e7c-9a40-2d7cccc87526,PROD-63c1dca2-edc2-41e6-b8bb-c946e35ebd61,1,175.89,17.59,158.3,True,FC-33,PICK_COMPLETE
ITEM-953d00fc-3cdb-4ba7-9b50-1e835157058f,ORD-e6d9591d-9bfb-4e7c-9a40-2d7cccc87526,PROD-2470ba6c-3c37-4103-b6f0-0c01699ac0a5,7,284.21,397.89,1591.58,True,FC-64,PICK_PENDING
ITEM-cf85b01d-87f5-4ac8-b7ce-96b6e09ffd43,ORD-6ce6a531-56d8-487a-801e-b9b8d48a68ff,PROD-1485573d-9090-4315-a0fb-be567d1a124b,2,57.61,17.28,97.94,True,FC-10,PICK_FAILED
ITEM-fa2c3851-bbc3-4a61-8381-238d925e271a,ORD-6ce6a531-56d8-487a-801e-b9b8d48a68ff,PROD-f146a1eb-8b63-4ec2-a573-aacb6d2967c0,1,123.87,6.19,117.68,True,FC-69,PICK_FAILED
