item_id,order_id,product_id,quantity,unit_price,discount,line_total,promo_applied,fulfillment_center_id,picking_status_code
ITEM-8ddd9599-bdf4-46df-82b4-ce73aaa0bafa,ORD-e6e603ca-35f2-4b53-8225-65bc9922ea90,PROD-494ce363-3021-4474-848a-4f1be929bbb8,3,195.41,0.0,586.23,False,FC-42,PICK_COMPLETE
ITEM-3a16cc01-bff6-4eb8-ae88-cd825d8bacd1,ORD-e6e603ca-35f2-4b53-8225-65bc9922ea90,PROD-13e7d199-ec5b-4426-9be9-d4403a486936,3,132.81,19.92,378.51,True,FC-14,PICK_COMPLETE
ITEM-a359c81e-f80d-4631-bdd8-19e975590210,ORD-2d655957-9dc0-4175-8479-c98dda21da8d,PROD-2af2535f-952f-4868-b2aa-732b50c40a0f,8,55.33,44.26,398.38,True,FC-34,PICK_COMPLETE
ITEM-9e7ef710-2081-4ba0-ae58-321694a57616,ORD-6f8bc515-7b60-4f1f-87a5-1547f9630d0e,PROD-2af2535f-952f-4868-b2aa-732b50c40a0f,4,55.33,11.07,210.25,True,FC-71,PICK_FAILED
ITEM-c1e3fe1c-aa96-4a02-b771-b0962561a685,ORD-6f8bc515-7b60-4f1f-87a5-1547f9630d0e,PROD-07d8c194-4341-4b57-8304-45c8e2c3b705,2,79.51,23.85,135.17,True,FC-83,PICK_PENDING
ITEM-2b729735-dae3-41db-91c1-35ced8a72812,ORD-2b0a7df1-72db-45c7-aadc-0295c081e860,PROD-cc5be9e5-44e6-471f-a6a2-507d664cbb39,2,16.74,0.0,33.48,False,FC-65,PICK_COMPLETE
ITEM-dad5593f-257b-4ab6-9235-d36e8996eaa7,ORD-5b5afa45-c6b8-4c9c-a705-ea25598f4822,PROD-9114eec0-2744-4410-9b50-0cdd8d13b3a7,1,34.49,0.0,34.49,False,FC-17,PICK_FAILED
ITEM-7a73f1c6-b8bd-4e43-9a00-d93498976bf6,ORD-5b5afa45-c6b8-4c9c-a705-ea25598f4822,PROD-f3f83798-11d0-42dc-afdc-1a429be580f9,3,596.0,0.0,993.33,False,FC-51,PICK_FAILED
ITEM-e0821399-028a-45e0-a256-94f8d4d4400d,ORD-a447f74e-4267-4c54-982f-b58b3a45fa3b,PROD-e5f8a003-e051-433e-a7a7-7a60bf1e9f3f,3,211.13,0.0,633.39,False,FC-98,PICK_COMPLETE
ITEM-71aee56b-0823-47ed-be3a-45421ab7b9ce,ORD-a447f74e-4267-4c54-982f-b58b3a45fa3b,PROD-621d9883-e16a-4da8-beba-701a80ab0e60,7,39.93,55.9,223.61,True,FC-01,PICK_PENDING
ITEM-75740603-a3e9-425e-b17f-781c7aaeabde,ORD-a276d081-9d13-4089-8947-da11dc106531,PROD-088d7f1c-1625-40c8-9436-dfdead6855ca,4,127.62,0.0,510.48,False,FC-12,PICK_COMPLETE
ITEM-a4d0f5a7-6424-4577-bc04-7b700a52751c,ORD-a276d081-9d13-4089-8947-da11dc106531,PROD-1b8b2d57-bf51-4a10-bf22-89b1e8e19097,7,24.17,25.38,143.81,True,FC-28,PICK_COMPLETE
ITEM-d9245dcc-d91b-48b6-ac2c-9dbcaa6c890b,ORD-d27092fd-32f5-4571-9a27-4b15334870bd,PROD-dd6c4b9b-a5d1-43d0-9f1a-041f99459fb2,1,45.5,0.0,45.5,False,FC-74,PICK_FAILED
ITEM-a42e1bb6-a68c-49cd-9836-34f78bf02d6a,ORD-d27092fd-32f5-4571-9a27-4b15334870bd,PROD-75abee45-5c85-4ac5-bf75-be768308fa04,4,295.82,118.33,1064.95,True,FC-05,PICK_PENDING
ITEM-11835e54-f38d-40d5-ae3d-1df066446a6c,ORD-ab669fa1-278d-4c10-b26c-1073a7865384,PROD-494ce363-3021-4474-848a-4f1be929bbb8,4,195.41,0.0,781.64,False,FC-64,PICK_PENDING
ITEM-8587bec0-376f-4fe8-8380-a95b7f4b3246,ORD-ab669fa1-278d-4c10-b26c-1073a7865384,PROD-556897f5-0679-4567-aa37-9fc19117f639,8,60.97,0.0,487.76,False,FC-88,PICK_COMPLETE
ITEM-1b0967d7-775d-47aa-a5c6-5a48ea83b489,ORD-ab669fa1-278d-4c10-b26c-1073a7865384,PROD-efbe5186-4542-45f7-a607-4b892c93288d,6,33.19,0.0,199.14,False,FC-90,PICK_PENDING
ITEM-688e4905-9da1-4a29-82eb-67a57677b567,ORD-dce669e0-598d-44ff-94b6-1a6ff08bfd35,PROD-8335a5b3-c2c6-45ee-bc99-5b36052f0fdb,3,537.88,0.0,645.45,False,FC-46,PICK_PENDING
ITEM-32f93e0a-3a74-4245-872f-189008047c32,ORD-dce669e0-598d-44ff-94b6-1a6ff08bfd35,PROD-84433138-5a31-414a-8059-dce13fe807a0,1,221.7,0.0,221.7,False,FC-60,PICK_FAILED
ITEM-4eb60856-bd9f-4d2a-833f-34e4ead7a87d,ORD-dce669e0-598d-44ff-94b6-1a6ff08bfd35,PROD-4e30229b-cec0-4905-8f66-ebab4936fd21,2,134.89,13.49,256.29,True,FC-66,PICK_PENDING
ITEM-d6c339f5-5ad0-4f75-8386-07f54d78fc30,ORD-f90ce61f-efd1-479a-ab61-50a9c3fb06b8,PROD-67c7331a-131e-4182-bdf2-52c00804c9fd,5,16.38,4.09,77.81,True,FC-03,PICK_FAILED
ITEM-9a74fde5-22cd-4c8d-8f8b-aa9a1a0a0356,ORD-0d22341a-161d-4e04-8f53-c1e93b23c81d,PROD-556897f5-0679-4567-aa37-9fc19117f639,3,60.97,36.58,146.33,True,FC-33,PICK_COMPLETE
ITEM-68664f51-93b1-4cb5-9a57-e4d99b00c95c,ORD-0d22341a-161d-4e04-8f53-c1e93b23c81d,PROD-7af45bee-8938-4473-8423-c6a6da587732,8,561.95,674.34,3821.26,True,FC-47,PICK_COMPLETE
ITEM-a32d2809-576c-486a-992e-b33cd2ac0e43,ORD-b7c3a90c-285c-4b47-b7be-92f848a8af5a,PROD-2d3fd76a-042d-4fe1-8d6a-0c3b2f1e5414,3,27.54,16.52,66.1,True,FC-54,PICK_PENDING
ITEM-86e77094-1649-4c44-9bcc-33d21e68cba0,ORD-e2404af8-1d1c-4d33-88de-c1f3c674b3f2,PROD-9f780c0f-bcbf-4af1-8166-ea3c7a500028,2,52.4,20.96,83.84,True,FC-82,PICK_FAILED
ITEM-f8770c02-24d6-4baf-9517-b29f9aa64b6c,ORD-e2404af8-1d1c-4d33-88de-c1f3c674b3f2,PROD-7af45bee-8938-4473-8423-c6a6da587732,7,561.95,0.0,3933.65,False,FC-80,PICK_PENDING
ITEM-f9af15cc-b2f5-4f8e-9462-3e1b1a300025,ORD-2ff003b9-d4eb-483e-9670-28108cb1836b,PROD-fdce1a50-90ee-4ffb-9d98-2460fe0d9b45,6,292.15,175.29,1577.61,True,FC-96,PICK_COMPLETE
ITEM-d05dd855-ef47-41d3-acf0-d1fd50b2b4e3,ORD-2ff003b9-d4eb-483e-9670-28108cb1836b,PROD-efbe5186-4542-45f7-a607-4b892c93288d,3,33.19,4.98,94.59,True,FC-38,PICK_PENDING
ITEM-03bbb1a4-6602-4d55-ac77-8c4cd127edaf,ORD-2ff003b9-d4eb-483e-9670-28108cb1836b,PROD-d456db34-3dca-441d-b7d1-44b4ac828051,6,61.01,54.91,311.15,True,FC-42,PICK_PENDING
ITEM-c49397c4-cfcd-4c8b-b43e-0a8ad960c8ba,ORD-d5b87bdf-19e4-422a-854f-e24f849cd9fc,PROD-4590a2ae-72b0-43af-97a0-83a03d7a1811,1,18.0,0.0,18.0,False,FC-25,PICK_COMPLETE
ITEM-c658ec8c-6682-4d08-ba5c-0ce4c29be1a4,ORD-d5b87bdf-19e4-422a-854f-e24f849cd9fc,PROD-7af45bee-8938-4473-8423-c6a6da587732,3,561.95,0.0,1685.85,False,FC-95,PICK_COMPLETE
ITEM-fd6be03f-26cd-4cf1-ac07-f3e8f66c4f78,ORD-5afafae7-a19d-48c6-b2ad-ddf3b5d06f69,PROD-a2600156-c3b9-492d-a640-461ef805efda,8,38.05,60.88,243.52,True,FC-35,PICK_COMPLETE
ITEM-d100f08c-f680-40e7-8b5e-6e343453e1e1,ORD-5afafae7-a19d-48c6-b2ad-ddf3b5d06f69,PROD-e4a4dc11-5d05-46fc-9b98-aa65fc11cb5b,7,102.85,0.0,719.95,False,FC-87,PICK_COMPLETE
ITEM-02d03c2d-56e6-4dd6-846f-606fcf7ffb77,ORD-5afafae7-a19d-48c6-b2ad-ddf3b5d06f69,PROD-c18bf300-119c-41c2-9366-7007847beb57,3,79.18,47.51,190.03,True,FC-09,PICK_FAILED
ITEM-a55336b5-ce8f-4e9f-a67f-03ef4228de36,ORD-b47d757b-cee3-47a0-b03f-5191ba9e4aec,PROD-9b3bd405-826b-477d-8078-30ee82aa7bb2,4,239.92,143.95,815.73,True,FC-66,PICK_PENDING
ITEM-178179f5-f046-4255-9658-3ac96b55af35,ORD-62545b13-5544-4c3f-906a-15b068ee91e2,PROD-76d9c574-972a-4643-96b0-8f943d7abe4c,1,28.12,0.0,28.12,False,FC-53,PICK_PENDING
ITEM-65e8bb4f-d82b-4be8-a966-b8514a34233f,ORD-62545b13-5544-4c3f-906a-15b068ee91e2,PROD-6df29c8c-acec-4848-8332-4e7e5cf36860,5,85.69,21.42,407.03,True,FC-74,PICK_COMPLETE
ITEM-e4cc3e0a-889c-4776-bd63-32d3ca73ab80,ORD-c2617032-d08a-489a-9ac4-46b24c5b9212,PROD-dde7faf2-a932-43da-a1a2-dffc79b380fd,6,294.32,0.0,1765.92,False,FC-58,PICK_COMPLETE
ITEM-2f3f9615-7aac-451b-ac54-e8a142e21320,ORD-24b826cb-4e34-4053-b437-5cb41f74fa14,PROD-42c2dd34-1975-4452-b84d-faf540d1dcf0,2,20.89,8.36,33.42,True,FC-63,PICK_PENDING
ITEM-c3b94b54-9fbe-4b5d-9db4-05db16bb5a8a,ORD-24b826cb-4e34-4053-b437-5cb41f74fa14,PROD-cac431f0-13f9-4278-886d-9bb7eea6dd88,5,36.12,0.0,180.6,False,FC-87,PICK_PENDING
ITEM-7714cbbb-08b6-42a7-bf84-10749a907653,ORD-2e96b5f7-9d98-40b0-9d69-d04af211974a,PROD-f32d448d-9650-47e0-9ab6-f9433388797d,7,10.19,10.7,60.63,True,FC-37,PICK_PENDING
ITEM-da6a920f-b8ae-4e98-a956-39ea9e445b8d,ORD-2e96b5f7-9d98-40b0-9d69-d04af211974a,PROD-a356a9d8-55c7-44dc-b6fb-19374a8cd059,1,169.87,0.0,169.87,False,FC-27,PICK_FAILED
ITEM-5c0ef6d6-67d8-45db-a9fc-80fe6c8abc0f,ORD-2e96b5f7-9d98-40b0-9d69-d04af211974a,PROD-375d042d-c50c-4da6-9c77-1a25a7564ec0,2,651.16,0.0,1302.32,False,FC-90,PICK_FAILED
ITEM-2b6862ac-7c5c-4c5a-b951-513bcdacbb88,ORD-929f5829-67b7-432f-a407-ae1c3bc8efdd,PROD-2d3fd76a-042d-4fe1-8d6a-0c3b2f1e5414,5,27.54,27.54,110.16,True,FC-96,PICK_PENDING
ITEM-f2df48ed-627f-4cff-968c-7a6b23215e7b,ORD-929f5829-67b7-432f-a407-ae1c3bc8efdd,PROD-8b230a11-cde3-456f-baf2-f414400745eb,3,493.41,296.05,1184.18,True,FC-42,PICK_FAILED
ITEM-c2fb4ff4-0542-4617-821e-4f5793f6d026,ORD-929f5829-67b7-432f-a407-ae1c3bc8efdd,PROD-7521ac52-0994-4682-80d6-19df376356e2,5,201.46,0.0,1007.3,False,FC-68,PICK_FAILED
ITEM-c4fa3760-bb64-4a30-89ab-1b37bde8409a,ORD-2c99e77d-ebf7-47a2-86bc-d4959022002b,PROD-92f4dbe6-bba9-4038-bacc-fce41ab0f783,6,72.07,64.86,367.56,True,FC-32,PICK_FAILED
ITEM-108b230c-0cc5-4054-99ec-7d0565aa1a9c,ORD-a2a2affc-a724-4ad4-96ea-30f8acf332af,PROD-9114eec0-2744-4410-9b50-0cdd8d13b3a7,1,34.49,0.0,34.49,False,FC-03,PICK_FAILED
ITEM-c5a1642b-062a-4288-8820-a7223264ad18,ORD-a2a2affc-a724-4ad4-96ea-30f8acf332af,PROD-24d67458-882b-49a7-8ed7-cfb9ed9f1666,4,743.53,446.12,2528.0,True,FC-49,PICK_PENDING
ITEM-416dd6b1-9d5e-4594-b12b-2bd821778a86,ORD-a2a2affc-a724-4ad4-96ea-30f8acf332af,PROD-92f4dbe6-bba9-4038-bacc-fce41ab0f783,8,72.07,0.0,576.56,False,FC-51,PICK_COMPLETE
ITEM-9301542f-6ffb-4011-a5db-26fb43643d2d,ORD-a2a2affc-a724-4ad4-96ea-30f8acf332af,PROD-e5636425-4ae0-41a6-b867-e24e44e439f3,7,8.81,0.0,61.67,False,FC-55,PICK_PENDING
ITEM-0396fa16-fa89-4ffd-a315-dface17555e6,ORD-a2a2affc-a724-4ad4-96ea-30f8acf332af,PROD-2bda8e01-e576-4317-b345-516df1924439,8,51.9,41.52,373.68,True,FC-44,PICK_FAILED
ITEM-acc6eff0-324d-40b4-b77e-454cf010db78,ORD-64b8d2c5-9eb7-4dc5-9f91-1c1cfbd46fe3,PROD-f9d61de0-2cd0-4f03-a1fd-664a71e67fca,5,66.62,0.0,333.1,False,FC-42,PICK_PENDING
ITEM-278b408d-88f4-4b0b-a9b7-53ed5d15c5c0,ORD-64b8d2c5-9eb7-4dc5-9f91-1c1cfbd46fe3,PROD-84433138-5a31-414a-8059-dce13fe807a0,2,221.7,22.17,421.23,True,FC-92,PICK_FAILED
ITEM-4f2d6dd8-9d7c-41cc-913b-a89b537338f3,ORD-64b8d2c5-9eb7-4dc5-9f91-1c1cfbd46fe3,PROD-2d3fd76a-042d-4fe1-8d6a-0c3b2f1e5414,8,27.54,44.06,176.26,True,FC-80,PICK_PENDING
ITEM-7e082f4e-5181-49cb-aa97-3eeec7b05ec0,ORD-2dd1db02-ecb3-4c9b-96a9-4022b12be1af,PROD-b27f371c-376b-40de-b9e0-53c7e931ec12,6,113.67,0.0,682.02,False,FC-52,PICK_PENDING
ITEM-2a382ba8-3147-4ea6-8388-312af26bb388,ORD-2dd1db02-ecb3-4c9b-96a9-4022b12be1af,PROD-f20c4054-a733-4a3d-91b1-fb460fe83f32,3,16.08,7.24,41.0,True,FC-46,PICK_FAILED
ITEM-88e1d8b5-5ae2-46d3-b97d-bee06d1651bb,ORD-c7eaaf3b-b046-47a1-9d10-5652c9fa3ed9,PROD-5327f4f7-6bae-4d0e-9fa2-11b535f19bc9,2,180.72,72.29,289.15,True,FC-34,PICK_COMPLETE
ITEM-d9a24bd6-cac4-4bf2-b7ee-9bd4ef1c8eff,ORD-fe45df91-b9b9-49b1-a284-eda0e8516e63,PROD-b5146306-5c3e-41dd-b2f9-6578f8126a43,1,13.94,0.0,13.94,False,FC-24,PICK_PENDING
ITEM-93417b8e-70da-41e8-9c71-03ef2bb62783,ORD-fe45df91-b9b9-49b1-a284-eda0e8516e63,PROD-d367cff3-7144-4957-8617-374b521b0a5c,3,82.93,0.0,621.96,False,FC-98,PICK_FAILED
ITEM-4f1e34e2-e7fd-4093-947a-330388ac1788,ORD-83f08d22-3f61-4c1d-b426-de2b13cb8957,PROD-cc5be9e5-44e6-471f-a6a2-507d664cbb39,1,16.74,3.35,13.39,True,FC-75,PICK_PENDING
ITEM-3e16d57a-e297-4374-9a1b-cadffd5a4fea,ORD-83f08d22-3f61-4c1d-b426-de2b13cb8957,PROD-7ee2442d-d495-4909-ba63-56d89cc3009f,6,102.36,61.42,552.74,True,FC-12,PICK_FAILED
ITEM-e7cea6f0-4724-4ac1-b6e5-a92a2dc84a4f,ORD-deef53c7-3d65-42ab-9dfa-4797e8189289,PROD-6df29c8c-acec-4848-8332-4e7e5cf36860,3,85.69,12.85,244.22,True,FC-99,PICK_FAILED
ITEM-2a9c9c47-43d2-4b1f-b54a-c50a74e93630,ORD-deef53c7-3d65-42ab-9dfa-4797e8189289,PROD-7ee2442d-d495-4909-ba63-56d89cc3009f,5,102.36,102.36,409.44,True,FC-69,PICK_FAILED
ITEM-d282234d-97d3-4c0d-890a-a5b1d489b48b,ORD-bfbca987-650d-4480-9bc1-bc28299f22c2,PROD-38b6df5d-73a0-434c-a75f-ce181e579a14,8,242.92,0.0,1943.36,False,FC-55,PICK_PENDING
ITEM-cfc81151-5eff-4f84-a0da-2566d5084156,ORD-16b58a66-99fc-4699-9250-74056cac6a2e,PROD-065032c4-3c08-4212-a03e-e72e1ff29e0a,1,44.23,0.0,44.23,False,FC-03,PICK_PENDING
ITEM-239c3dae-3ff2-4a4d-9705-f23d70e92241,ORD-16b58a66-99fc-4699-9250-74056cac6a2e,PROD-7fdeda03-a052-4955-be44-fe74b8545321,7,77.37,81.24,460.35,True,FC-76,PICK_PENDING
ITEM-c7b5fc2f-c859-40d6-afdc-a835530a8a6f,ORD-1c52e8c0-6589-4145-a52b-df9aa9a91d09,PROD-b5146306-5c3e-41dd-b2f9-6578f8126a43,1,13.94,0.0,13.94,False,FC-07,PICK_PENDING
ITEM-d2baef6c-739e-4743-b397-d9dbdf0d5f53,ORD-1c52e8c0-6589-4145-a52b-df9aa9a91d09,PROD-bfcf306f-bdeb-4277-aa77-13e640fee633,1,80.81,0.0,80.81,False,FC-24,PICK_FAILED
ITEM-e8e0c2d9-426d-4673-b8a4-9780ee7cf27b,ORD-1c52e8c0-6589-4145-a52b-df9aa9a91d09,PROD-GHOST-003,6,466.03,139.81,2656.37,True,FC-24,PICK_PENDING
ITEM-8def93ca-3205-4483-a92e-c31090ff50a9,ORD-1c52e8c0-6589-4145-a52b-df9aa9a91d09,PROD-4e30229b-cec0-4905-8f66-ebab4936fd21,4,134.89,0.0,539.56,False,FC-87,PICK_COMPLETE
ITEM-50003ed4-1468-4c81-a5bb-4063ba162146,ORD-01b98525-36d2-4dcf-9ab2-f766ba173272,PROD-cc5be9e5-44e6-471f-a6a2-507d664cbb39,2,16.74,5.02,28.46,True,FC-65,PICK_FAILED
ITEM-c9d10ede-fb8f-4260-82fe-881243180203,ORD-01b98525-36d2-4dcf-9ab2-f766ba173272,PROD-dde7faf2-a932-43da-a1a2-dffc79b380fd,3,294.32,0.0,882.96,False,FC-49,PICK_COMPLETE
ITEM-42c16a8e-a16b-4417-8c61-c84ac76a6100,ORD-07af6928-6bf0-4334-8a45-679ddacc0243,PROD-84433138-5a31-414a-8059-dce13fe807a0,2,221.7,0.0,443.4,False,FC-53,PICK_FAILED
ITEM-2fbc2e70-2528-4995-ad85-d0d14d629eb3,ORD-07af6928-6bf0-4334-8a45-679ddacc0243,PROD-8e6152ab-215a-493f-a12a-48554fcc55c5,8,20.82,0.0,166.56,False,FC-39,PICK_PENDING
ITEM-0dc67d61-93da-4415-bc6f-38bb030b4ac2,ORD-b9229419-1bd6-46fe-8697-c698128b6f1f,PROD-728b9455-ca8d-44c9-ac23-76b4f7806f07,2,25.95,0.0,51.9,False,FC-61,PICK_COMPLETE
ITEM-a4098740-a7d6-4b74-a56c-74c517c2d3a7,ORD-b9229419-1bd6-46fe-8697-c698128b6f1f,PROD-84433138-5a31-414a-8059-dce13fe807a0,5,221.7,110.85,997.65,True,FC-69,PICK_PENDING
ITEM-86582a41-43fe-4181-bba2-6c57b54f1c71,ORD-bd47ac25-2aa7-431f-a7ed-f88e775c5952,PROD-f597bf71-6297-42d5-bee1-6d1c367e3281,2,29.72,0.0,59.44,False,FC-47,PICK_COMPLETE
ITEM-8b1495fc-1475-4b85-b1ee-9853fafdca9b,ORD-bd47ac25-2aa7-431f-a7ed-f88e775c5952,PROD-b27f371c-376b-40de-b9e0-53c7e931ec12,2,113.67,0.0,227.34,False,FC-63,PICK_PENDING
ITEM-f621105b-aa2c-4522-a75f-077aba430a64,ORD-bd47ac25-2aa7-431f-a7ed-f88e775c5952,PROD-a356a9d8-55c7-44dc-b6fb-19374a8cd059,1,169.87,0.0,169.87,False,FC-59,PICK_PENDING
ITEM-d6ad02b5-de40-4654-9123-40391bc348af,ORD-436ce667-32e1-4379-90a8-c63a2855e1fe,PROD-cac431f0-13f9-4278-886d-9bb7eea6dd88,6,36.12,0.0,216.72,False,FC-50,PICK_FAILED
ITEM-53c8bcca-5926-443b-8f43-d7e3a1b1ce3d,ORD-436ce667-32e1-4379-90a8-c63a2855e1fe,PROD-be83e8dc-ab27-41b7-9a0c-e619087fe199,3,10.79,1.62,30.75,True,FC-15,PICK_FAILED
ITEM-d68c8eb3-2c0b-4306-a373-1981957218ab,ORD-16377e44-7123-4843-a5d3-3c036aea823c,PROD-4cfb70f6-0e9e-41d2-9809-01689d5427c8,8,19.67,15.74,141.62,True,FC-62,PICK_PENDING
ITEM-bcace34a-7fa2-4d66-a55c-00c928a1d610,ORD-16377e44-7123-4843-a5d3-3c036aea823c,PROD-178eedd7-eb6f-4ee9-a6ce-6757c87cf8cb,4,225.84,135.5,767.86,True,FC-43,PICK_FAILED
ITEM-78388c51-9347-4b1a-972a-83878418b8fc,ORD-16377e44-7123-4843-a5d3-3c036aea823c,PROD-f32d448d-9650-47e0-9ab6-f9433388797d,7,10.19,3.57,67.76,True,FC-32,PICK_PENDING
ITEM-52cb48ac-6919-4156-a47c-ef4bcb30f579,ORD-10c80895-8a25-47e3-97d5-91a9252e3a78,PROD-7fdeda03-a052-4955-be44-fe74b8545321,5,77.37,77.37,309.48,True,FC-53,PICK_PENDING
ITEM-d34d5aa4-7983-4f22-befa-b2aaa9ae843d,ORD-3f9cdb96-698a-4129-a204-379e173cf596,PROD-393eeda8-9530-4e63-94ad-063d44f9b135,3,64.34,0.0,193.02,False,FC-19,PICK_FAILED
ITEM-1a94332a-f390-4d22-80fc-9f55c3e178ee,ORD-3f9cdb96-698a-4129-a204-379e173cf596,PROD-c667f4a9-0580-4646-98f3-ce2e174a5a17,4,73.79,0.0,295.16,False,FC-26,PICK_FAILED
ITEM-35a3c1ee-b712-4c94-ba7b-fea5763e9b9d,ORD-3f9cdb96-698a-4129-a204-379e173cf596,PROD-501f9b46-4758-4914-a9b8-368585737279,3,268.13,0.0,804.39,False,FC-54,PICK_FAILED
ITEM-621764b4-46af-4a5b-8e9c-9e0d813fbbf4,ORD-01e70db9-27c5-4c6e-9bd7-f67bd7a1ca43,PROD-fdce1a50-90ee-4ffb-9d98-2460fe0d9b45,4,292.15,175.29,993.31,True,FC-55,PICK_PENDING
ITEM-ffe34e3c-fcc7-49fc-b248-57ba72f43ad2,ORD-01e70db9-27c5-4c6e-9bd7-f67bd7a1ca43,PROD-f3f83798-11d0-42dc-afdc-1a429be580f9,6,331.11,298.0,1688.66,True,FC-39,PICK_FAILED
ITEM-9366420a-7226-4d74-8bcc-92e5eb28f401,ORD-a71cdd6c-f9d8-4a5e-8619-80ea2b4b5190,PROD-17dbc499-1554-49c7-b59d-7ae5dd358c4e,6,134.64,0.0,807.84,False,FC-79,PICK_PENDING
ITEM-3b8ab334-a45d-4e4d-8ff2-136e870fd83c,ORD-a71cdd6c-f9d8-4a5e-8619-80ea2b4b5190,PROD-4c33d16d-809e-49ba-a18f-e5fbb888899e,4,35.73,28.58,114.34,True,FC-04,PICK_COMPLETE
ITEM-30d346c7-3a05-454d-b954-ae7e19287b73,ORD-48361e6a-0974-40a4-bc89-03afb5b46a2d,PROD-67c7331a-131e-4182-bdf2-52c00804c9fd,1,16.38,2.46,13.92,True,FC-23,PICK_FAILED
ITEM-e4d68eb0-c043-49a4-8e0c-1477c5e9dd39,ORD-48361e6a-0974-40a4-bc89-03afb5b46a2d,PROD-2af2535f-952f-4868-b2aa-732b50c40a0f,8,55.33,0.0,442.64,False,FC-10,PICK_COMPLETE
ITEM-f18c0722-dda2-461b-b0eb-9cfd2c20f77e,ORD-48361e6a-0974-40a4-bc89-03afb5b46a2d,PROD-6b7bef28-b5b3-4dec-90d9-b6b6951d22ee,7,14.08,0.0,98.56,False,FC-01,PICK_PENDING
ITEM-5a9baf30-a965-4f2b-8deb-0c13e3d1e244,ORD-73cbba89-9725-4574-af94-fc26272a96b7,PROD-67c7331a-131e-4182-bdf2-52c00804c9fd,6,16.38,4.91,93.37,True,FC-11,PICK_PENDING
ITEM-26181a32-27f2-47dd-9ef7-72ad581f24d5,ORD-73cbba89-9725-4574-af94-fc26272a96b7,PROD-4e30229b-cec0-4905-8f66-ebab4936fd21,6,134.89,121.4,687.94,True,FC-01,PICK_FAILED
ITEM-8ee0347c-249f-4d85-b9d1-d6e815443ccf,ORD-f5916fac-7b29-46d9-a39b-0e112e7d1f3e,PROD-8b230a11-cde3-456f-baf2-f414400745eb,6,493.41,0.0,2960.46,False,FC-83,PICK_FAILED
ITEM-97f3fb4f-c367-47d4-82b4-b1d775ac9ff2,ORD-f5916fac-7b29-46d9-a39b-0e112e7d1f3e,PROD-728b9455-ca8d-44c9-ac23-76b4f7806f07,6,25.95,0.0,155.7,False,FC-00,PICK_PENDING
ITEM-44705a7e-e3a3-48b5-bcc8-27e24d3c3fee,ORD-91b6dae7-83be-4c30-bfa8-c793f68a3d2e,PROD-81fae1a5-fc42-4c25-b39b-590468906aa6,6,21.95,13.17,118.53,True,FC-81,PICK_COMPLETE
ITEM-200255e3-2a89-4080-8380-efcfb96d97c0,ORD-91b6dae7-83be-4c30-bfa8-c793f68a3d2e,PROD-041ed210-d45d-46f5-a440-02d8e138cd55,2,361.75,0.0,723.5,False,FC-70,PICK_COMPLETE
ITEM-b46d0dd5-cdc0-4d5f-9748-e75592902ff3,ORD-003105f5-f71e-423c-816e-61e41dec1c97,PROD-c18bf300-119c-41c2-9366-7007847beb57,3,79.18,11.88,225.66,True,FC-38,PICK_FAILED
ITEM-314fd3ba-d9c6-49d6-bad2-c959509730eb,ORD-003105f5-f71e-423c-816e-61e41dec1c97,PROD-73ca3c85-6931-45bf-8ca1-8ecc2a57ce24,8,245.18,0.0,1961.44,False,FC-74,PICK_COMPLETE
ITEM-66b2c50e-151a-404f-9dc3-4a077207e5e7,ORD-2906287d-354e-44c1-8969-e8379bf33313,PROD-da6e36b7-a21c-4f7c-92bf-2a4083723601,7,237.03,0.0,1659.21,False,FC-90,PICK_COMPLETE
ITEM-0bd018b9-3b89-4479-9b2d-c53b36614da9,ORD-2906287d-354e-44c1-8969-e8379bf33313,PROD-f20c4054-a733-4a3d-91b1-fb460fe83f32,3,16.08,0.0,48.24,False,FC-21,PICK_PENDING
ITEM-97817d56-15e9-4e78-9033-899559edecf4,ORD-2906287d-354e-44c1-8969-e8379bf33313,PROD-e5f8a003-e051-433e-a7a7-7a60bf1e9f3f,3,211.13,0.0,633.39,False,FC-65,PICK_FAILED
ITEM-38e0d27a-ad4d-4bb0-a659-fa62f549584d,ORD-00d9275a-9f2e-426d-b261-9a8491be901a,PROD-GHOST-001,7,230.83,0.0,1615.81,False,FC-31,PICK_COMPLETE
ITEM-8af18c78-cbad-4b52-bdd7-e325f7db165d,ORD-00d9275a-9f2e-426d-b261-9a8491be901a,PROD-9f780c0f-bcbf-4af1-8166-ea3c7a500028,8,52.4,0.0,419.2,False,FC-45,PICK_COMPLETE
ITEM-c8cef570-ae9e-46c1-b8a4-a00da6e55dbb,ORD-211a95f4-899e-41ec-9540-2eda0837f5bf,PROD-1b8b2d57-bf51-4a10-bf22-89b1e8e19097,7,24.17,8.46,160.73,True,FC-22,PICK_COMPLETE
ITEM-c8df7cfe-4b04-474e-b42f-35fc9bbda0de,ORD-211a95f4-899e-41ec-9540-2eda0837f5bf,PROD-9d7e3b2b-9fbc-4523-a23d-15cc95d4965e,7,62.49,0.0,437.43,False,FC-93,PICK_FAILED
ITEM-8c1e0b43-4f66-42e5-8adf-4ae8d1421461,ORD-dbdfdcb1-7443-472d-a0c8-e1f300c6a9f7,PROD-23b39f07-44e3-4cb9-a7d8-317e47eef381,2,78.57,23.57,133.57,True,FC-21,PICK_FAILED
